Mountain,Filename,Total_Distance_km,Elevation_Gain_m,Min_Elevation_m,Max_Elevation_m,Average_Slope_%,Max_Slope_%,Estimated_Time_hrs,Start_Lat,Start_Lon,End_Lat,End_Lon,join_key,산이름,높이_m,소재지,봄추천,여름추천,가을추천,겨울추천,봄_포인트,여름_포인트,가을_포인트,겨울_포인트,단풍절정시기,기상청단풍확인,겨울난이도(★기준),입문자추천,케이블카·곤돌라,대중교통접근,메모,Score_Endurance,Score_Joint_Strain,Score_Total_Difficulty,PeakFit_Tags,Cluster_ID,Persona_Type,Persona_Tags
두타산,두타산_0000000002.gpx,9.52,1183.85,215.86,1367.06,26.56,239.33,0,37.444808,129.045578,37.444071,129.035786,두타산,두타산,1353.0,강원 동해·삼척,O,O,O,O,봄꽃,무릉계곡·폭포,단풍,설경,-,X,★★★,X,X,X,무릉계곡 국내 최고급,39.9,12.5,26.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
두타산,두타산_0000000003.gpx,6.44,660.15,134.62,670.83,25.19,209.27,0,37.466304,129.031188,37.463019,129.018724,두타산,두타산,1353.0,강원 동해·삼척,O,O,O,O,봄꽃,무릉계곡·폭포,단풍,설경,-,X,★★★,X,X,X,무릉계곡 국내 최고급,24.4,11.7,18.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
두타산,두타산_0000000004.gpx,14.35,1678.99,160.82,1427.99,26.94,167.51,0,37.463453,129.021591,37.457897,129.004246,두타산,두타산,1353.0,강원 동해·삼척,O,O,O,O,봄꽃,무릉계곡·폭포,단풍,설경,-,X,★★★,X,X,X,무릉계곡 국내 최고급,58.0,11.7,34.8,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
마니산,마니산_0000000001.gpx,8.56,2050.9,28.77,491.45,99.89,1362.16,0,37.609451,126.456947,37.604007,126.457228,마니산,마니산,469.0,인천 강화,O,O,O,X,진달래,해풍 산행,단풍·조망,-,-,X,★☆☆,O,X,O,강화도 선착장 연계,54.9,50.2,52.6,#무난한오운완,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
마니산,마니산_0000000002.gpx,8.21,1494.27,32.48,479.98,62.74,1890.12,0,37.633875,126.423436,37.630105,126.423866,마니산,마니산,469.0,인천 강화,O,O,O,X,진달래,해풍 산행,단풍·조망,-,-,X,★☆☆,O,X,O,강화도 선착장 연계,43.6,45.3,44.4,#무난한오운완,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
마니산,마니산_0000000003.gpx,5.15,1615.96,25.79,471.53,130.33,2773.31,0,37.609501,126.45718,37.612156,126.44416,마니산,마니산,469.0,인천 강화,O,O,O,X,진달래,해풍 산행,단풍·조망,-,-,X,★☆☆,O,X,O,강화도 선착장 연계,40.6,76.5,58.6,#무난한오운완,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
마이산,마이산_0000000001.gpx,6.38,470.42,353.54,701.85,20.52,518.37,0,35.756683,127.39356,35.758897,127.411689,마이산,마이산,686.0,전북 진안,O,O,O,X,벚꽃·봄꽃,기암괴석 탑사,단풍,-,-,X,★☆☆,O,X,X,탑사 마이산 탑 유명,20.7,14.2,17.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
마이산,마이산_0000000002.gpx,7.83,818.65,345.46,563.5,26.83,355.1,0,35.775066,127.418245,35.772132,127.416154,마이산,마이산,686.0,전북 진안,O,O,O,X,벚꽃·봄꽃,기암괴석 탑사,단풍,-,-,X,★☆☆,O,X,X,탑사 마이산 탑 유명,29.9,14.1,22.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
마이산,마이산_0000000003.gpx,8.09,1064.8,294.48,635.61,32.05,316.74,0,35.739136,127.35429,35.756392,127.393802,마이산,마이산,686.0,전북 진안,O,O,O,X,벚꽃·봄꽃,기암괴석 탑사,단풍,-,-,X,★☆☆,O,X,X,탑사 마이산 탑 유명,35.1,15.2,25.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
마이산,마이산_0000000004.gpx,10.74,1167.89,275.6,602.22,28.56,273.36,0,35.755461,127.353453,35.755422,127.353257,마이산,마이산,686.0,전북 진안,O,O,O,X,벚꽃·봄꽃,기암괴석 탑사,단풍,-,-,X,★☆☆,O,X,X,탑사 마이산 탑 유명,41.8,13.6,27.7,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
마이산,마이산_0000000005.gpx,4.42,752.03,337.53,568.93,44.63,343.12,0,35.748413,127.417688,35.755622,127.42865,마이산,마이산,686.0,전북 진안,O,O,O,X,벚꽃·봄꽃,기암괴석 탑사,단풍,-,-,X,★☆☆,O,X,X,탑사 마이산 탑 유명,22.6,19.6,21.1,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
마이산,마이산_0000000006.gpx,2.53,349.48,359.38,500.47,38.56,398.39,0,35.769794,127.414239,35.767119,127.413804,마이산,마이산,686.0,전북 진안,O,O,O,X,벚꽃·봄꽃,기암괴석 탑사,단풍,-,-,X,★☆☆,O,X,X,탑사 마이산 탑 유명,11.5,18.4,15.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
명성산,명성산_0000000001.gpx,8.78,782.68,242.06,926.19,20.12,155.47,0,38.067609,127.325068,38.06742,127.32829,명성산,,,,,,,,,,,,,,,,,,,30.9,9.4,20.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
명지산,명지산_0000000001.gpx,12.37,1038.92,216.52,1242.57,24.05,738.21,0,37.935553,127.489606,37.936509,127.484558,명지산,명지산,1267.0,경기 가평,O,O,O,O,야생화,청정 계곡,단풍,설경,-,X,★★☆,X,X,X,자가용 권장,42.1,18.1,30.1,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
명지산,명지산_0000000002.gpx,9.37,935.44,333.83,1266.79,23.77,562.14,0,37.908818,127.444053,37.910742,127.441382,명지산,명지산,1267.0,경기 가평,O,O,O,O,야생화,청정 계곡,단풍,설경,-,X,★★☆,X,X,X,자가용 권장,34.9,15.8,25.4,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
명지산,명지산_0000000003.gpx,7.04,697.12,294.82,989.27,23.61,610.23,0,37.904408,127.455648,37.908698,127.44452,명지산,명지산,1267.0,경기 가평,O,O,O,O,야생화,청정 계곡,단풍,설경,-,X,★★☆,X,X,X,자가용 권장,26.2,16.4,21.3,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
명지산,명지산_0000000004.gpx,8.81,1110.51,219.49,1281.24,26.53,399.57,0,37.935502,127.489511,37.935438,127.442953,명지산,명지산,1267.0,경기 가평,O,O,O,O,야생화,청정 계곡,단풍,설경,-,X,★★☆,X,X,X,자가용 권장,37.2,14.6,25.9,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
모악산,모악산_0000000001.gpx,7.99,702.09,113.08,812.72,21.45,973.17,0,35.757907,127.086606,35.729261,127.110108,모악산,모악산,794.0,전북 김제·전주·완주,O,O,O,X,봄꽃,금산사 연계,단풍,-,-,X,★☆☆,O,X,X,금산사 문화 연계,27.9,20.4,24.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
모악산,모악산_0000000002.gpx,4.62,6.93,129.72,683.21,14.27,488.9,0,35.739654,127.071936,35.718937,127.039432,모악산,모악산,794.0,전북 김제·전주·완주,O,O,O,X,봄꽃,금산사 연계,단풍,-,-,X,★☆☆,O,X,X,금산사 문화 연계,8.6,11.8,10.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
모악산,모악산_0000000003.gpx,2.53,549.8,178.93,728.73,31.88,582.61,0,35.724985,127.061575,35.730521,127.081325,모악산,모악산,794.0,전북 김제·전주·완주,O,O,O,X,봄꽃,금산사 연계,단풍,-,-,X,★☆☆,O,X,X,금산사 문화 연계,15.4,18.6,17.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000001.gpx,6.85,911.19,136.66,638.01,24.69,179.27,0,35.134054,126.955446,35.138255,126.977266,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,30.0,11.1,20.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000002.gpx,8.82,1096.57,135.05,895.77,28.25,170.21,0,35.134122,126.955742,35.131441,126.963495,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,37.0,12.1,24.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000003.gpx,8.15,1006.62,168.81,937.14,28.43,175.14,0,35.130378,126.964934,35.131471,126.963469,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,34.1,12.3,23.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000004.gpx,7.02,1087.53,385.9,1120.18,24.11,359.54,0,35.145754,126.987421,35.120694,127.002706,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,33.7,13.3,23.5,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000005.gpx,5.74,658.74,469.99,921.87,25.5,169.55,0,35.104834,126.989397,35.104229,126.992987,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,23.1,11.3,17.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000006.gpx,9.55,694.92,378.57,954.13,15.69,71.45,0,35.145805,126.987334,35.145821,126.987446,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,30.6,6.9,18.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000007.gpx,7.98,835.13,113.17,381.01,23.75,196.86,0,35.178703,126.941878,35.176496,126.94038,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,30.5,11.0,20.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000008.gpx,8.68,727.47,141.83,406.19,21.71,214.41,0,35.162576,126.962379,35.162017,126.962411,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,29.6,10.6,20.1,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000009.gpx,8.87,880.63,186.14,587.58,21.29,266.13,0,35.152343,126.969252,35.161089,126.977655,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,33.0,11.1,22.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000010.gpx,7.51,835.41,158.32,472.96,24.02,158.57,0,35.167637,126.999173,35.161354,126.97799,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,29.7,10.6,20.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000011.gpx,7.31,647.77,182.71,401.99,21.16,124.91,0,35.161967,126.979799,35.163457,126.999206,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,25.7,9.3,17.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000012.gpx,9.55,830.02,124.43,502.85,18.78,364.82,0,35.174711,127.009203,35.167461,126.999408,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,33.2,11.7,22.5,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000013.gpx,8.54,852.01,159.5,801.74,21.73,144.47,0,35.165307,127.035642,35.163558,127.031654,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,31.8,9.7,20.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000014.gpx,9.13,1045.03,174.2,800.59,23.23,110.55,0,35.161057,127.040685,35.158453,127.052703,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,36.5,9.8,23.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000015.gpx,8.28,904.78,98.92,492.4,25.06,163.11,0,35.120478,126.936999,35.121545,126.937552,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,32.4,11.0,21.7,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000016.gpx,8.47,790.8,354.51,945.57,25.03,186.06,0,35.095978,127.002031,35.091825,127.027187,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,30.5,11.3,20.9,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000017.gpx,8.02,909.71,341.6,1117.51,22.72,89.94,0,35.114279,127.031647,35.119359,127.034525,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,32.0,9.3,20.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000018.gpx,8.53,719.24,270.36,856.19,17.53,108.87,0,35.116522,127.043732,35.12263,127.041232,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,29.3,7.9,18.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000019.gpx,6.95,869.5,342.41,954.01,18.12,92.72,0,35.114053,127.031552,35.116263,126.998674,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,29.3,7.9,18.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000020.gpx,5.84,682.45,282.29,802.15,15.07,54.96,0,35.129169,127.043057,35.129299,127.01828,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,23.8,6.5,15.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000021.gpx,9.74,957.23,133.45,632.28,21.71,122.29,0,35.09018,126.951423,35.099979,126.96374,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,35.9,9.4,22.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000022.gpx,6.37,661.92,143.96,690.42,23.25,242.26,0,35.07959,126.98487,35.072764,127.001126,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,24.3,11.5,17.9,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000023.gpx,8.04,1027.99,149.52,640.62,24.77,242.02,0,35.074813,126.988677,35.104266,126.99294,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,34.3,12.0,23.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000024.gpx,7.94,618.87,219.98,604.05,21.34,244.49,0,35.082356,127.002383,35.084483,126.981601,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,26.3,10.9,18.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000025.gpx,8.78,771.65,94.31,549.42,18.45,122.91,0,35.064598,126.982644,35.07483,126.960435,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,30.7,8.4,19.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000026.gpx,7.58,640.68,65.98,336.7,18.19,150.36,0,35.125872,126.870648,35.125524,126.870565,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,26.1,8.7,17.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000027.gpx,5.47,503.3,112.17,308.0,16.55,111.4,0,35.17884,126.942028,35.161942,126.980045,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,19.7,7.7,13.7,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000028.gpx,15.93,786.23,115.56,396.98,11.18,362.31,0,35.164686,126.979906,35.117287,127.045015,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,43.6,9.2,26.4,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
무등산,무등산_0000000029.gpx,18.93,1043.32,126.41,507.09,12.55,134.52,0,35.11728,127.044989,35.088993,126.94721,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,53.8,6.7,30.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
무등산,무등산_0000000030.gpx,11.91,956.13,87.69,375.15,16.6,201.14,0,35.131784,126.945904,35.116965,126.887732,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,39.8,8.8,24.3,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무등산,무등산_0000000031.gpx,19.1,1454.29,64.38,407.25,16.01,83.08,0,35.23323,126.904218,35.132443,126.945944,무등산,무등산,1187.0,광주·전남 화순·담양,O,O,O,O,봄꽃,억새·숲길,단풍,설경,-,O,★★☆,O,X,O,광주 대표산·억새,62.1,7.2,34.6,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
무학산,무학산_0000000001.gpx,7.37,777.52,107.88,773.18,24.1,186.61,0,35.210958,128.562819,35.18541,128.552099,무학산,무학산,761.0,경남 마산,O,O,O,X,봄꽃,마산항 조망,단풍,-,-,X,★★☆,O,X,O,마산 시내 인접,28.4,11.0,19.7,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무학산,무학산_0000000002.gpx,7.18,829.3,102.48,775.38,27.0,223.16,0,35.211042,128.563066,35.211195,128.562932,무학산,무학산,761.0,경남 마산,O,O,O,X,봄꽃,마산항 조망,단풍,-,-,X,★★☆,O,X,O,마산 시내 인접,29.0,12.4,20.7,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
무학산,무학산_0000000003.gpx,10.01,852.7,89.19,760.55,19.19,114.93,0,35.249456,128.518419,35.242314,128.533124,무학산,무학산,761.0,경남 마산,O,O,O,X,봄꽃,마산항 조망,단풍,-,-,X,★★☆,O,X,O,마산 시내 인접,34.4,8.6,21.5,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
